filename,truelabel,transform_lists,asr
ILSVRC2012_val_00011139.JPEG,420,2_5_20_6,0.100000001
ILSVRC2012_val_00015834.JPEG,421,2_5_20_6,0.200000003
ILSVRC2012_val_00036827.JPEG,422,2_5_20_6,0.600000024
ILSVRC2012_val_00021359.JPEG,423,2_5_20_6,0.5
ILSVRC2012_val_00047212.JPEG,424,2_5_20_6,0.200000003
ILSVRC2012_val_00017403.JPEG,425,16_7_6_5,0.300000012
ILSVRC2012_val_00009861.JPEG,426,16_7_6_5,1
ILSVRC2012_val_00013778.JPEG,427,16_7_6_5,0.699999988
ILSVRC2012_val_00038103.JPEG,428,16_7_6_5,0.899999976
ILSVRC2012_val_00046471.JPEG,429,16_7_6_5,0.100000001
ILSVRC2012_val_00031833.JPEG,430,14_3_8_12,0.600000024
ILSVRC2012_val_00027152.JPEG,431,14_3_8_12,0.200000003
ILSVRC2012_val_00005955.JPEG,432,14_3_8_12,0.600000024
ILSVRC2012_val_00048150.JPEG,433,14_3_8_12,0.800000012
ILSVRC2012_val_00039827.JPEG,434,14_3_8_12,0.899999976
ILSVRC2012_val_00003072.JPEG,435,20_2_16_16,0.600000024
ILSVRC2012_val_00042416.JPEG,436,20_2_16_16,0.800000012
ILSVRC2012_val_00035796.JPEG,437,20_2_16_16,0
ILSVRC2012_val_00043930.JPEG,438,20_2_16_16,0
ILSVRC2012_val_00029701.JPEG,439,20_2_16_16,0.100000001
ILSVRC2012_val_00022783.JPEG,440,13_17_9_12,0.100000001
ILSVRC2012_val_00006552.JPEG,441,13_17_9_12,0.300000012
ILSVRC2012_val_00016714.JPEG,442,13_17_9_12,0.899999976
ILSVRC2012_val_00012192.JPEG,443,13_17_9_12,0.899999976
ILSVRC2012_val_00048885.JPEG,444,13_17_9_12,0.400000006
ILSVRC2012_val_00020187.JPEG,445,7_9_12_11,0.600000024
ILSVRC2012_val_00034050.JPEG,446,7_9_12_11,0.699999988
ILSVRC2012_val_00017808.JPEG,447,7_9_12_11,0.400000006
ILSVRC2012_val_00041742.JPEG,448,7_9_12_11,0.300000012
ILSVRC2012_val_00007424.JPEG,449,7_9_12_11,0.200000003
ILSVRC2012_val_00019538.JPEG,450,18_12_20_10,0
ILSVRC2012_val_00048004.JPEG,451,18_12_20_10,0
ILSVRC2012_val_00035326.JPEG,452,18_12_20_10,0
ILSVRC2012_val_00003274.JPEG,453,18_12_20_10,0
ILSVRC2012_val_00000879.JPEG,454,18_12_20_10,0.100000001
ILSVRC2012_val_00036809.JPEG,455,17_4_9_11,1
ILSVRC2012_val_00047446.JPEG,456,17_4_9_11,1
ILSVRC2012_val_00043821.JPEG,457,17_4_9_11,0.200000003
ILSVRC2012_val_00045428.JPEG,458,17_4_9_11,0.800000012
ILSVRC2012_val_00032597.JPEG,459,17_4_9_11,0.600000024
ILSVRC2012_val_00020306.JPEG,460,20_20_3_16,0.300000012
ILSVRC2012_val_00019421.JPEG,461,20_20_3_16,0.100000001
ILSVRC2012_val_00045199.JPEG,462,20_20_3_16,0.300000012
ILSVRC2012_val_00042290.JPEG,463,20_20_3_16,0
ILSVRC2012_val_00035865.JPEG,464,20_20_3_16,0.100000001
ILSVRC2012_val_00047632.JPEG,465,14_18_6_12,0.5
ILSVRC2012_val_00025128.JPEG,466,14_18_6_12,0
ILSVRC2012_val_00023166.JPEG,467,14_18_6_12,0
ILSVRC2012_val_00048951.JPEG,468,14_18_6_12,0
ILSVRC2012_val_00017286.JPEG,469,14_18_6_12,0.300000012
ILSVRC2012_val_00022603.JPEG,470,18_19_4_9,0
ILSVRC2012_val_00008964.JPEG,471,18_19_4_9,0
ILSVRC2012_val_00011563.JPEG,472,18_19_4_9,0
ILSVRC2012_val_00024763.JPEG,473,18_19_4_9,0
ILSVRC2012_val_00030024.JPEG,474,18_19_4_9,0
ILSVRC2012_val_00038000.JPEG,475,3_16_14_12,0.100000001
ILSVRC2012_val_00020337.JPEG,476,3_16_14_12,0.100000001
ILSVRC2012_val_00001202.JPEG,477,3_16_14_12,0
ILSVRC2012_val_00013098.JPEG,478,3_16_14_12,0.600000024
ILSVRC2012_val_00049867.JPEG,479,3_16_14_12,1
ILSVRC2012_val_00019355.JPEG,480,9_20_15_2,0.699999988
ILSVRC2012_val_00001220.JPEG,481,9_20_15_2,0.100000001
ILSVRC2012_val_00035803.JPEG,482,9_20_15_2,0.899999976
ILSVRC2012_val_00045955.JPEG,483,9_20_15_2,0.200000003
ILSVRC2012_val_00015708.JPEG,484,9_20_15_2,0.100000001
ILSVRC2012_val_00034496.JPEG,485,15_18_20_3,0.200000003
ILSVRC2012_val_00027458.JPEG,486,15_18_20_3,0
ILSVRC2012_val_00033180.JPEG,487,15_18_20_3,0
ILSVRC2012_val_00017637.JPEG,488,15_18_20_3,0
ILSVRC2012_val_00047785.JPEG,489,15_18_20_3,0
ILSVRC2012_val_00002280.JPEG,490,16_17_15_18,0.300000012
ILSVRC2012_val_00048919.JPEG,491,16_17_15_18,0
ILSVRC2012_val_00003062.JPEG,492,16_17_15_18,0.400000006
ILSVRC2012_val_00007893.JPEG,493,16_17_15_18,0.100000001
ILSVRC2012_val_00031533.JPEG,494,16_17_15_18,0.5
ILSVRC2012_val_00020100.JPEG,495,12_13_6_13,0.800000012
ILSVRC2012_val_00043360.JPEG,496,12_13_6_13,0
ILSVRC2012_val_00004939.JPEG,497,12_13_6_13,0.300000012
ILSVRC2012_val_00034810.JPEG,498,12_13_6_13,0.899999976
ILSVRC2012_val_00002212.JPEG,499,12_13_6_13,0.899999976
ILSVRC2012_val_00015479.JPEG,500,4_5_16_5,0.200000003
ILSVRC2012_val_00041131.JPEG,501,4_5_16_5,0.800000012
ILSVRC2012_val_00008871.JPEG,502,4_5_16_5,0.200000003
ILSVRC2012_val_00004420.JPEG,503,4_5_16_5,0.5
ILSVRC2012_val_00037302.JPEG,504,4_5_16_5,0.699999988
ILSVRC2012_val_00012391.JPEG,505,20_15_6_1,0.400000006
ILSVRC2012_val_00029746.JPEG,506,20_15_6_1,0.200000003
ILSVRC2012_val_00022192.JPEG,507,20_15_6_1,0.400000006
ILSVRC2012_val_00045039.JPEG,508,20_15_6_1,0
ILSVRC2012_val_00026113.JPEG,509,20_15_6_1,0.300000012
ILSVRC2012_val_00027211.JPEG,510,5_3_5_8,0.600000024
ILSVRC2012_val_00020524.JPEG,511,5_3_5_8,0.800000012
ILSVRC2012_val_00049188.JPEG,512,5_3_5_8,0.800000012
ILSVRC2012_val_00002547.JPEG,513,5_3_5_8,0.800000012
ILSVRC2012_val_00022123.JPEG,514,5_3_5_8,1
ILSVRC2012_val_00032152.JPEG,515,6_11_6_8,1
ILSVRC2012_val_00004667.JPEG,516,6_11_6_8,0.800000012
ILSVRC2012_val_00038038.JPEG,517,6_11_6_8,0.200000003
ILSVRC2012_val_00001689.JPEG,518,6_11_6_8,0.899999976
ILSVRC2012_val_00003971.JPEG,519,6_11_6_8,0.699999988
ILSVRC2012_val_00015227.JPEG,520,19_13_17_12,0.400000006
ILSVRC2012_val_00012686.JPEG,521,19_13_17_12,0.400000006
ILSVRC2012_val_00017462.JPEG,522,19_13_17_12,0
ILSVRC2012_val_00040888.JPEG,523,19_13_17_12,0.300000012
ILSVRC2012_val_00008790.JPEG,524,19_13_17_12,0.600000024
ILSVRC2012_val_00031337.JPEG,525,17_8_7_14,0.699999988
ILSVRC2012_val_00044861.JPEG,526,17_8_7_14,0.699999988
ILSVRC2012_val_00032155.JPEG,527,17_8_7_14,1
ILSVRC2012_val_00011934.JPEG,528,17_8_7_14,0.300000012
ILSVRC2012_val_00000493.JPEG,529,17_8_7_14,1
ILSVRC2012_val_00028203.JPEG,530,18_7_12_1,0.100000001
ILSVRC2012_val_00034569.JPEG,531,18_7_12_1,0.200000003
ILSVRC2012_val_00044668.JPEG,532,18_7_12_1,0
ILSVRC2012_val_00020166.JPEG,533,18_7_12_1,0
ILSVRC2012_val_00034409.JPEG,534,18_7_12_1,0
ILSVRC2012_val_00018191.JPEG,535,10_4_11_12,0
ILSVRC2012_val_00030985.JPEG,536,10_4_11_12,0.600000024
ILSVRC2012_val_00020384.JPEG,537,10_4_11_12,0.800000012
ILSVRC2012_val_00025220.JPEG,538,10_4_11_12,0.100000001
ILSVRC2012_val_00035316.JPEG,539,10_4_11_12,0.100000001
ILSVRC2012_val_00005973.JPEG,540,9_14_8_16,0.400000006
ILSVRC2012_val_00015169.JPEG,541,9_14_8_16,0.400000006
ILSVRC2012_val_00044401.JPEG,542,9_14_8_16,0.800000012
ILSVRC2012_val_00030287.JPEG,543,9_14_8_16,0.200000003
ILSVRC2012_val_00042985.JPEG,544,9_14_8_16,0.899999976
ILSVRC2012_val_00049117.JPEG,545,11_12_4_12,0
ILSVRC2012_val_00000467.JPEG,546,11_12_4_12,0.100000001
ILSVRC2012_val_00023549.JPEG,547,11_12_4_12,0.200000003
ILSVRC2012_val_00003906.JPEG,548,11_12_4_12,0.400000006
ILSVRC2012_val_00021245.JPEG,549,11_12_4_12,0
ILSVRC2012_val_00011147.JPEG,550,12_5_11_12,0.600000024
ILSVRC2012_val_00035194.JPEG,551,12_5_11_12,0.699999988
ILSVRC2012_val_00004588.JPEG,552,12_5_11_12,0.600000024
ILSVRC2012_val_00016690.JPEG,553,12_5_11_12,1
ILSVRC2012_val_00001859.JPEG,554,12_5_11_12,0.400000006
ILSVRC2012_val_00003050.JPEG,555,12_18_6_12,0
ILSVRC2012_val_00046746.JPEG,556,12_18_6_12,0
ILSVRC2012_val_00016874.JPEG,557,12_18_6_12,0
ILSVRC2012_val_00013749.JPEG,558,12_18_6_12,0.5
ILSVRC2012_val_00035229.JPEG,559,12_18_6_12,0
ILSVRC2012_val_00020866.JPEG,560,4_8_13_13,0.600000024
ILSVRC2012_val_00045842.JPEG,561,4_8_13_13,0.899999976
ILSVRC2012_val_00040490.JPEG,562,4_8_13_13,0.800000012
ILSVRC2012_val_00044261.JPEG,563,4_8_13_13,0.600000024
ILSVRC2012_val_00041363.JPEG,564,4_8_13_13,0.699999988
ILSVRC2012_val_00002009.JPEG,565,19_12_17_19,0.100000001
ILSVRC2012_val_00022754.JPEG,566,19_12_17_19,0.200000003
ILSVRC2012_val_00047824.JPEG,567,19_12_17_19,0.899999976
ILSVRC2012_val_00042396.JPEG,568,19_12_17_19,0.899999976
ILSVRC2012_val_00034001.JPEG,569,19_12_17_19,0.699999988
ILSVRC2012_val_00007659.JPEG,570,20_8_3_15,0.300000012
ILSVRC2012_val_00035913.JPEG,571,20_8_3_15,0.300000012
ILSVRC2012_val_00020735.JPEG,572,20_8_3_15,0.699999988
ILSVRC2012_val_00018136.JPEG,573,20_8_3_15,0.100000001
ILSVRC2012_val_00035519.JPEG,574,20_8_3_15,0
ILSVRC2012_val_00027473.JPEG,575,19_14_18_4,0
ILSVRC2012_val_00045286.JPEG,576,19_14_18_4,0
ILSVRC2012_val_00030989.JPEG,577,19_14_18_4,0.100000001
ILSVRC2012_val_00007280.JPEG,578,19_14_18_4,0
ILSVRC2012_val_00018721.JPEG,579,19_14_18_4,0.100000001
ILSVRC2012_val_00035352.JPEG,580,17_20_2_14,0
ILSVRC2012_val_00023023.JPEG,581,17_20_2_14,0.600000024
ILSVRC2012_val_00044020.JPEG,582,17_20_2_14,0.300000012
ILSVRC2012_val_00049971.JPEG,583,17_20_2_14,0.899999976
ILSVRC2012_val_00012815.JPEG,584,17_20_2_14,0.200000003
ILSVRC2012_val_00044434.JPEG,585,12_12_9_18,0.100000001
ILSVRC2012_val_00026532.JPEG,586,12_12_9_18,0
ILSVRC2012_val_00026527.JPEG,587,12_12_9_18,0.300000012
ILSVRC2012_val_00035224.JPEG,588,12_12_9_18,0
ILSVRC2012_val_00005824.JPEG,589,12_12_9_18,0.200000003
ILSVRC2012_val_00022639.JPEG,590,9_13_9_5,0.699999988
ILSVRC2012_val_00010515.JPEG,591,9_13_9_5,0.699999988
ILSVRC2012_val_00022187.JPEG,592,9_13_9_5,1
ILSVRC2012_val_00040271.JPEG,593,9_13_9_5,0.699999988
ILSVRC2012_val_00043409.JPEG,594,9_13_9_5,0.300000012
ILSVRC2012_val_00003459.JPEG,595,14_6_1_16,1
ILSVRC2012_val_00002588.JPEG,596,14_6_1_16,0.800000012
ILSVRC2012_val_00045052.JPEG,597,14_6_1_16,0.699999988
ILSVRC2012_val_00017088.JPEG,598,14_6_1_16,0.800000012
ILSVRC2012_val_00004072.JPEG,599,14_6_1_16,1
ILSVRC2012_val_00018267.JPEG,600,17_14_12_19,0.400000006
ILSVRC2012_val_00037682.JPEG,601,17_14_12_19,0
ILSVRC2012_val_00001827.JPEG,602,17_14_12_19,0.5
ILSVRC2012_val_00033463.JPEG,603,17_14_12_19,0.600000024
ILSVRC2012_val_00044178.JPEG,604,17_14_12_19,0.600000024
ILSVRC2012_val_00045131.JPEG,605,1_12_10_1,1
ILSVRC2012_val_00000910.JPEG,606,1_12_10_1,0.300000012
ILSVRC2012_val_00039391.JPEG,607,1_12_10_1,0.400000006
ILSVRC2012_val_00048648.JPEG,608,1_12_10_1,0
ILSVRC2012_val_00019410.JPEG,609,1_12_10_1,0.600000024
ILSVRC2012_val_00025275.JPEG,610,19_14_10_9,0.200000003
ILSVRC2012_val_00023694.JPEG,611,19_14_10_9,1
ILSVRC2012_val_00019836.JPEG,612,19_14_10_9,0
ILSVRC2012_val_00021732.JPEG,613,19_14_10_9,0.899999976
ILSVRC2012_val_00026587.JPEG,614,19_14_10_9,0.300000012
ILSVRC2012_val_00016221.JPEG,615,4_15_7_1,0.800000012
ILSVRC2012_val_00049916.JPEG,616,4_15_7_1,0.899999976
ILSVRC2012_val_00038063.JPEG,617,4_15_7_1,0.899999976
ILSVRC2012_val_00002347.JPEG,618,4_15_7_1,0.699999988
ILSVRC2012_val_00030334.JPEG,619,4_15_7_1,1
ILSVRC2012_val_00007373.JPEG,620,1_10_17_19,0.200000003
ILSVRC2012_val_00021670.JPEG,621,1_10_17_19,0.100000001
ILSVRC2012_val_00036313.JPEG,622,1_10_17_19,0
ILSVRC2012_val_00024027.JPEG,623,1_10_17_19,0.699999988
ILSVRC2012_val_00027584.JPEG,624,1_10_17_19,1
ILSVRC2012_val_00009001.JPEG,625,13_12_5_2,0.300000012
ILSVRC2012_val_00041936.JPEG,626,13_12_5_2,0.100000001
ILSVRC2012_val_00009022.JPEG,627,13_12_5_2,0.300000012
ILSVRC2012_val_00002661.JPEG,628,13_12_5_2,0.200000003
ILSVRC2012_val_00009386.JPEG,629,13_12_5_2,0.100000001
ILSVRC2012_val_00009868.JPEG,630,20_3_19_6,0.400000006
ILSVRC2012_val_00036956.JPEG,631,20_3_19_6,0.899999976
ILSVRC2012_val_00016702.JPEG,632,20_3_19_6,0.699999988
ILSVRC2012_val_00031152.JPEG,633,20_3_19_6,0
ILSVRC2012_val_00011010.JPEG,634,20_3_19_6,0.5
ILSVRC2012_val_00026009.JPEG,635,8_8_16_4,0.800000012
ILSVRC2012_val_00001638.JPEG,636,8_8_16_4,0.100000001
ILSVRC2012_val_00002203.JPEG,637,8_8_16_4,0.300000012
ILSVRC2012_val_00007816.JPEG,638,8_8_16_4,1
ILSVRC2012_val_00016749.JPEG,639,8_8_16_4,0.200000003
ILSVRC2012_val_00027367.JPEG,640,19_18_20_12,0.100000001
ILSVRC2012_val_00047710.JPEG,641,19_18_20_12,0.200000003
ILSVRC2012_val_00011017.JPEG,642,19_18_20_12,0
ILSVRC2012_val_00032913.JPEG,643,19_18_20_12,0.200000003
ILSVRC2012_val_00041722.JPEG,644,19_18_20_12,0.5
ILSVRC2012_val_00012536.JPEG,645,20_14_13_6,0
ILSVRC2012_val_00013018.JPEG,646,20_14_13_6,0
ILSVRC2012_val_00018274.JPEG,647,20_14_13_6,0.200000003
ILSVRC2012_val_00031901.JPEG,648,20_14_13_6,0
ILSVRC2012_val_00008924.JPEG,649,20_14_13_6,0.800000012
ILSVRC2012_val_00019164.JPEG,650,1_9_12_11,0.5
ILSVRC2012_val_00034707.JPEG,651,1_9_12_11,0.699999988
ILSVRC2012_val_00030032.JPEG,652,1_9_12_11,0.899999976
ILSVRC2012_val_00044392.JPEG,653,1_9_12_11,0.100000001
ILSVRC2012_val_00027157.JPEG,654,1_9_12_11,0.400000006
ILSVRC2012_val_00014221.JPEG,655,4_4_14_9,1
ILSVRC2012_val_00042351.JPEG,656,4_4_14_9,0.600000024
ILSVRC2012_val_00042034.JPEG,657,4_4_14_9,0.800000012
ILSVRC2012_val_00024804.JPEG,658,4_4_14_9,0.800000012
ILSVRC2012_val_00011309.JPEG,659,4_4_14_9,0.600000024
ILSVRC2012_val_00009264.JPEG,660,19_9_9_5,0.899999976
ILSVRC2012_val_00013826.JPEG,661,19_9_9_5,0
ILSVRC2012_val_00028466.JPEG,662,19_9_9_5,1
ILSVRC2012_val_00024251.JPEG,663,19_9_9_5,0.5
ILSVRC2012_val_00049172.JPEG,664,19_9_9_5,0.699999988
ILSVRC2012_val_00049818.JPEG,665,16_3_5_7,0.5
ILSVRC2012_val_00037911.JPEG,666,16_3_5_7,0.899999976
ILSVRC2012_val_00026799.JPEG,667,16_3_5_7,0.699999988
ILSVRC2012_val_00047098.JPEG,668,16_3_5_7,0
ILSVRC2012_val_00005843.JPEG,669,16_3_5_7,0.400000006
ILSVRC2012_val_00030174.JPEG,670,3_19_17_19,0.200000003
ILSVRC2012_val_00001661.JPEG,671,3_19_17_19,0
ILSVRC2012_val_00032531.JPEG,672,3_19_17_19,0.699999988
ILSVRC2012_val_00039149.JPEG,673,3_19_17_19,0.899999976
ILSVRC2012_val_00018002.JPEG,674,3_19_17_19,0.699999988
ILSVRC2012_val_00027298.JPEG,675,1_3_12_19,0.100000001
ILSVRC2012_val_00013486.JPEG,676,1_3_12_19,0.100000001
ILSVRC2012_val_00002500.JPEG,677,1_3_12_19,0.800000012
ILSVRC2012_val_00027572.JPEG,678,1_3_12_19,0.600000024
ILSVRC2012_val_00027342.JPEG,679,1_3_12_19,0.200000003
ILSVRC2012_val_00046322.JPEG,680,3_2_15_19,0.899999976
ILSVRC2012_val_00024777.JPEG,681,3_2_15_19,0.800000012
ILSVRC2012_val_00031825.JPEG,682,3_2_15_19,0.100000001
ILSVRC2012_val_00026306.JPEG,683,3_2_15_19,0.100000001
ILSVRC2012_val_00031148.JPEG,684,3_2_15_19,0
ILSVRC2012_val_00001380.JPEG,685,1_4_16_11,0.5
ILSVRC2012_val_00028014.JPEG,686,1_4_16_11,1
ILSVRC2012_val_00010816.JPEG,687,1_4_16_11,0.699999988
ILSVRC2012_val_00029074.JPEG,688,1_4_16_11,0.699999988
ILSVRC2012_val_00009526.JPEG,689,1_4_16_11,0.800000012
ILSVRC2012_val_00048912.JPEG,690,18_13_12_10,0.100000001
ILSVRC2012_val_00041244.JPEG,691,18_13_12_10,0
ILSVRC2012_val_00027639.JPEG,692,18_13_12_10,0
ILSVRC2012_val_00008700.JPEG,693,18_13_12_10,0
ILSVRC2012_val_00020720.JPEG,694,18_13_12_10,0
ILSVRC2012_val_00002716.JPEG,695,1_17_6_8,0.400000006
ILSVRC2012_val_00026670.JPEG,696,1_17_6_8,0.899999976
ILSVRC2012_val_00040480.JPEG,697,1_17_6_8,0.300000012
ILSVRC2012_val_00042265.JPEG,698,1_17_6_8,0
ILSVRC2012_val_00006391.JPEG,699,1_17_6_8,0.100000001
ILSVRC2012_val_00009790.JPEG,700,3_12_19_20,0.699999988
ILSVRC2012_val_00011324.JPEG,701,3_12_19_20,0
ILSVRC2012_val_00048531.JPEG,702,3_12_19_20,0.300000012
ILSVRC2012_val_00012464.JPEG,703,3_12_19_20,0
ILSVRC2012_val_00018258.JPEG,704,3_12_19_20,0
ILSVRC2012_val_00018861.JPEG,705,11_15_9_19,0.899999976
ILSVRC2012_val_00003941.JPEG,706,11_15_9_19,1
ILSVRC2012_val_00012227.JPEG,707,11_15_9_19,0.899999976
ILSVRC2012_val_00045458.JPEG,708,11_15_9_19,0.699999988
ILSVRC2012_val_00029339.JPEG,709,11_15_9_19,0.300000012
ILSVRC2012_val_00008499.JPEG,710,18_5_16_15,0.200000003
ILSVRC2012_val_00001754.JPEG,711,18_5_16_15,0.100000001
ILSVRC2012_val_00000656.JPEG,712,18_5_16_15,0.200000003
ILSVRC2012_val_00013830.JPEG,713,18_5_16_15,0.100000001
ILSVRC2012_val_00045977.JPEG,714,18_5_16_15,0
ILSVRC2012_val_00002912.JPEG,715,6_13_3_18,0.400000006
ILSVRC2012_val_00042948.JPEG,716,6_13_3_18,0
ILSVRC2012_val_00026922.JPEG,717,6_13_3_18,0.300000012
ILSVRC2012_val_00042285.JPEG,718,6_13_3_18,0.699999988
ILSVRC2012_val_00049380.JPEG,719,6_13_3_18,0.600000024
ILSVRC2012_val_00039122.JPEG,720,20_6_3_13,0
ILSVRC2012_val_00023366.JPEG,721,20_6_3_13,0.699999988
ILSVRC2012_val_00022625.JPEG,722,20_6_3_13,0.200000003
ILSVRC2012_val_00027748.JPEG,723,20_6_3_13,0.600000024
ILSVRC2012_val_00045572.JPEG,724,20_6_3_13,0.699999988
ILSVRC2012_val_00025049.JPEG,725,9_2_4_5,0.400000006
ILSVRC2012_val_00037962.JPEG,726,9_2_4_5,1
ILSVRC2012_val_00025843.JPEG,727,9_2_4_5,0.800000012
ILSVRC2012_val_00036707.JPEG,728,9_2_4_5,0.899999976
ILSVRC2012_val_00020253.JPEG,729,9_2_4_5,0.899999976
ILSVRC2012_val_00000968.JPEG,730,10_6_3_2,0.100000001
ILSVRC2012_val_00048793.JPEG,731,10_6_3_2,0.699999988
ILSVRC2012_val_00039500.JPEG,732,10_6_3_2,0.400000006
ILSVRC2012_val_00043573.JPEG,733,10_6_3_2,0.699999988
ILSVRC2012_val_00035221.JPEG,734,10_6_3_2,0.5
ILSVRC2012_val_00029677.JPEG,735,8_3_9_7,0.5
ILSVRC2012_val_00025625.JPEG,736,8_3_9_7,0.200000003
ILSVRC2012_val_00033968.JPEG,737,8_3_9_7,0.600000024
ILSVRC2012_val_00006804.JPEG,738,8_3_9_7,0.400000006
ILSVRC2012_val_00044105.JPEG,739,8_3_9_7,0.300000012
ILSVRC2012_val_00021444.JPEG,740,10_15_16_14,1
ILSVRC2012_val_00031327.JPEG,741,10_15_16_14,0
ILSVRC2012_val_00032968.JPEG,742,10_15_16_14,1
ILSVRC2012_val_00033648.JPEG,743,10_15_16_14,0.200000003
ILSVRC2012_val_00030783.JPEG,744,10_15_16_14,1
ILSVRC2012_val_00002236.JPEG,745,12_19_12_2,0.5
ILSVRC2012_val_00044487.JPEG,746,12_19_12_2,0
ILSVRC2012_val_00041453.JPEG,747,12_19_12_2,0.100000001
ILSVRC2012_val_00047620.JPEG,748,12_19_12_2,0
ILSVRC2012_val_00015890.JPEG,749,12_19_12_2,0.200000003
ILSVRC2012_val_00035641.JPEG,750,13_12_10_17,0
ILSVRC2012_val_00019285.JPEG,751,13_12_10_17,0.899999976
ILSVRC2012_val_00013012.JPEG,752,13_12_10_17,0.600000024
ILSVRC2012_val_00009437.JPEG,753,13_12_10_17,0.400000006
ILSVRC2012_val_00047018.JPEG,754,13_12_10_17,0.800000012
ILSVRC2012_val_00021724.JPEG,755,2_18_18_9,0.699999988
ILSVRC2012_val_00001394.JPEG,756,2_18_18_9,0.699999988
ILSVRC2012_val_00048998.JPEG,757,2_18_18_9,0.899999976
ILSVRC2012_val_00010458.JPEG,758,2_18_18_9,0.899999976
ILSVRC2012_val_00032853.JPEG,759,2_18_18_9,0.800000012
ILSVRC2012_val_00005541.JPEG,760,4_16_9_12,0.800000012
ILSVRC2012_val_00040666.JPEG,761,4_16_9_12,0.899999976
ILSVRC2012_val_00043286.JPEG,762,4_16_9_12,0.600000024
ILSVRC2012_val_00026654.JPEG,763,4_16_9_12,0.300000012
ILSVRC2012_val_00033991.JPEG,764,4_16_9_12,0.400000006
ILSVRC2012_val_00017053.JPEG,765,15_2_18_15,0.200000003
ILSVRC2012_val_00004125.JPEG,766,15_2_18_15,0.600000024
ILSVRC2012_val_00039841.JPEG,767,15_2_18_15,0.600000024
ILSVRC2012_val_00019387.JPEG,768,15_2_18_15,0.800000012
ILSVRC2012_val_00017428.JPEG,769,15_2_18_15,0.600000024
ILSVRC2012_val_00019670.JPEG,770,2_1_16_12,0.899999976
ILSVRC2012_val_00041875.JPEG,771,2_1_16_12,0.600000024
ILSVRC2012_val_00020995.JPEG,772,2_1_16_12,0.699999988
ILSVRC2012_val_00002342.JPEG,773,2_1_16_12,0.600000024
ILSVRC2012_val_00029389.JPEG,774,2_1_16_12,0.800000012
ILSVRC2012_val_00028859.JPEG,775,6_17_9_2,0.800000012
ILSVRC2012_val_00036922.JPEG,776,6_17_9_2,0
ILSVRC2012_val_00003236.JPEG,777,6_17_9_2,0.400000006
ILSVRC2012_val_00035230.JPEG,778,6_17_9_2,0.699999988
ILSVRC2012_val_00028711.JPEG,779,6_17_9_2,0.300000012
ILSVRC2012_val_00009142.JPEG,780,18_13_14_14,0.400000006
ILSVRC2012_val_00036427.JPEG,781,18_13_14_14,0
ILSVRC2012_val_00010831.JPEG,782,18_13_14_14,0.300000012
ILSVRC2012_val_00014344.JPEG,783,18_13_14_14,0.200000003
ILSVRC2012_val_00048020.JPEG,784,18_13_14_14,0
ILSVRC2012_val_00004862.JPEG,785,12_3_10_8,1
ILSVRC2012_val_00023109.JPEG,786,12_3_10_8,0.400000006
ILSVRC2012_val_00023309.JPEG,787,12_3_10_8,0.400000006
ILSVRC2012_val_00000455.JPEG,788,12_3_10_8,0.300000012
ILSVRC2012_val_00025794.JPEG,789,12_3_10_8,0.100000001
ILSVRC2012_val_00007861.JPEG,790,9_20_1_5,0.300000012
ILSVRC2012_val_00001316.JPEG,791,9_20_1_5,0
ILSVRC2012_val_00035208.JPEG,792,9_20_1_5,0.699999988
ILSVRC2012_val_00022707.JPEG,793,9_20_1_5,0
ILSVRC2012_val_00013908.JPEG,794,9_20_1_5,0
ILSVRC2012_val_00029671.JPEG,795,15_6_9_7,0.300000012
ILSVRC2012_val_00033171.JPEG,796,15_6_9_7,0.100000001
ILSVRC2012_val_00030152.JPEG,797,15_6_9_7,1
ILSVRC2012_val_00022477.JPEG,798,15_6_9_7,0.600000024
ILSVRC2012_val_00011546.JPEG,799,15_6_9_7,0.899999976
ILSVRC2012_val_00017131.JPEG,800,5_18_3_16,0
ILSVRC2012_val_00027861.JPEG,801,5_18_3_16,0
ILSVRC2012_val_00029893.JPEG,802,5_18_3_16,0
ILSVRC2012_val_00027764.JPEG,803,5_18_3_16,0.100000001
ILSVRC2012_val_00010748.JPEG,804,5_18_3_16,0
ILSVRC2012_val_00026358.JPEG,805,10_18_7_4,0
ILSVRC2012_val_00039845.JPEG,806,10_18_7_4,0
ILSVRC2012_val_00015473.JPEG,807,10_18_7_4,0.100000001
ILSVRC2012_val_00045907.JPEG,808,10_18_7_4,0
ILSVRC2012_val_00043587.JPEG,809,10_18_7_4,0
ILSVRC2012_val_00029588.JPEG,810,17_17_9_20,0.699999988
ILSVRC2012_val_00046781.JPEG,811,17_17_9_20,0.300000012
ILSVRC2012_val_00033013.JPEG,812,17_17_9_20,0.5
ILSVRC2012_val_00027279.JPEG,813,17_17_9_20,0.400000006
ILSVRC2012_val_00019970.JPEG,814,17_17_9_20,0.300000012
ILSVRC2012_val_00007259.JPEG,815,20_16_10_19,0.100000001
ILSVRC2012_val_00017098.JPEG,816,20_16_10_19,0.100000001
ILSVRC2012_val_00035603.JPEG,817,20_16_10_19,0.100000001
ILSVRC2012_val_00047625.JPEG,818,20_16_10_19,0.300000012
ILSVRC2012_val_00032945.JPEG,819,20_16_10_19,0.100000001
ILSVRC2012_val_00007826.JPEG,820,15_1_7_14,0.5
